riley-martine/talon_personal\t0	Personal customizations for Talon Voice software	false	false	https://github.com/riley-martine/talon_personal
rinOfTheStars/rin-personal\t0	Personal talon scripts.	false	false	https://github.com/rinOfTheStars/rin-personal
ripxorip/ripxorip-talon\t0	My Talon config	false	false	https://github.com/ripxorip/ripxorip-talon
rkraeher/my-talon-config\t0	the custom commands and scripts that I want to keep outside of the main repo	false	false	https://github.com/rkraeher/my-talon-config
rntz/emacs-talon\t1	Some emacs talon integration stuff	false	false	https://github.com/rntz/emacs-talon
rntz/indexed_clipboard\t2	An indexed clipboard for talon.	false	false	https://github.com/rntz/indexed_clipboard
rntz/quick_macro\t7	Quick macros for talon	false	false	https://github.com/rntz/quick_macro
rntz/talon_emacs_draft\t1	Using emacs as a draft window for talon.	false	false	https://github.com/rntz/talon_emacs_draft
rntz/talon-keeper\t0	Implementation of the 'keeper' command for talon voice	false	false	https://github.com/rntz/talon-keeper
RobertARandolph/AdmiralBumbleBee_Talon\t11	AdmiralBumbleBee's talon config	false	false	https://github.com/RobertARandolph/AdmiralBumbleBee_Talon
rokubop/parrot_tester\t0	parrot_tester	false	false	https://github.com/rokubop/parrot_tester
rokubop/roku-talon-shared\t14	Shared talon scripts for mouse movement, gaming, parrot config, etc...	false	false	https://github.com/rokubop/roku-talon-shared
rokubop/talon-hub-roku\t0	A collection of my Talon repos for UI, mouse control, input mapping, parrot, and gaming you may find useful.	false	false	https://github.com/rokubop/talon-hub-roku
rokubop/talon-input-map\t0	Combos, modes, throttling, debounce and conditions for Talon input sources.	false	false	https://github.com/rokubop/talon-input-map
rokubop/talon-mouse-rig\t0	All purpose mouse rig for Talon with movement and scrolling. Prefers OS-specific relative movement to be compatible with games.	false	false	https://github.com/rokubop/talon-mouse-rig
rokubop/talon-pack\t0	Catalogs your Talon repo's contributions and dependencies, generates version validation, and updates your README with badges.	false	false	https://github.com/rokubop/talon-pack
rokubop/talon-parrot-tester\t11	Visualization tool to help you analyze your parrot integration with Talon	false	false	https://github.com/rokubop/talon-parrot-tester
rokubop/talon-stable-input\t0	Bind keys or pedals to Talon actions that won't be interrupted by voice commands. Uses pynput.	false	false	https://github.com/rokubop/talon-stable-input
rokubop/talon-ui-elements\t14	An experimental library for building stateful voice activated canvas UIs using a HTML/CSS/React-inspired syntax for python, for use with Talon.	false	false	https://github.com/rokubop/talon-ui-elements
RSid/alla-talon-customizations\t0		false	false	https://github.com/RSid/alla-talon-customizations
saidelike/saidelike_talon\t0		false	false	https://github.com/saidelike/saidelike_talon
sam-coster/samcoster_talon\t0		false	false	https://github.com/sam-coster/samcoster_talon
Samikay/samikay_talon\t0	Talon Voice Control repo 	false	false	https://github.com/Samikay/samikay_talon
samwho/talon\t0	My personal Talon Voice config files.	false	false	https://github.com/samwho/talon
